create_sightlines, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
calculate_dwarv, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
make_spectra, 0
